2021-10-30 17:05:10.490020,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:12.256087,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:13.063610,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:14.078439,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:15.124712,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:15.904203,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:16.711586,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:17.759194,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:18.612304,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:19.396892,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:20.178608,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:20.976750,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:21.775332,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:23.008349,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
2021-10-30 17:05:24.190075,AAA,18.05,15.75,16.9,17.05,"87,40",17.1,"65,70",17.15,"20,40",17.2,"215,80",0.30,1.8%,17.2,"202,20",17.25,"128,40",17.3,"345,30","8,258,60",17.45,16.9,"9,50","149,20","318,468,04"
