2021-10-30 17:05:21.775332,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:23.008349,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:24.190075,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:25.128404,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:25.931856,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:26.678784,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:27.561064,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:28.321140,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:29.128847,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:29.922573,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:30.728920,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:31.778920,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:32.840647,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:33.749650,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:34.519518,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:35.456709,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
2021-10-30 17:05:36.232164,ABS,22,19.2,20.6,19.95,"4,30",20,"48,60",20.05,"34,30",20.05,"54,50",-0.55,-2.7%,20.1,"15,10",20.15,"19,20",20.2,"53,90","1,746,30",20.5,19.9,N,N,N
